Area,Bedrooms,Bathrooms,Floors,Age,Parking,Location,Furnishing,Distance_to_City,Crime_Rate,School_Rating,Hospital_Distance,Metro_Distance,Shopping_Mall_Distance,Park_Distance,Pollution_Index,Population_Density,Property_Tax,Electricity_Availability,Water_Supply,Security,House_Type,Facing,Price
1258.0,3,5.0,1,27,0,Rural,Semi-Furnished,23.4,2.04,7.3,4.1,2.2,5.7,3.2,31.1,10211,33947,Yes,24x7,Gated,Apartment,South,86.15
1973.0,1,3.0,1,20,0,Urban,Furnished,22.4,1.01,9.1,0.3,1.8,1.5,2.5,73.7,3696,24955,Yes,24x7,Gated,Villa,East,139.62
1758.0,2,5.0,1,19,2,Urban,Unfurnished,9.1,8.3,,2.5,4.6,5.1,1.4,28.2,8223,29505,No,24x7,Non-Gated,Villa,North,149.76
709.0,5,5.0,1,19,1,Suburban,Furnished,23.1,4.49,5.8,1.4,3.3,4.6,3.9,47.5,6535,23651,Yes,24x7,Gated,Villa,South,90.16
2695.0,5,4.0,2,23,0,Urban,Furnished,19.0,5.52,6.0,7.3,3.0,7.1,0.8,44.6,6014,24851,Yes,24x7,Gated,Apartment,South,167.25
859.0,6,1.0,2,11,3,Rural,Furnished,17.4,2.31,9.3,1.1,3.3,1.6,1.6,80.9,7302,31563,Yes,24x7,Gated,Apartment,East,81.9
1881.0,1,5.0,1,31,3,Urban,Unfurnished,4.9,2.47,8.1,2.8,10.4,2.6,1.4,51.2,10254,31602,Yes,24x7,Gated,Apartment,East,142.44
1864.0,2,5.0,3,0,3,Suburban,Furnished,9.4,9.06,3.7,2.3,1.6,3.4,0.7,65.9,7445,10709,Yes,24x7,Non-Gated,Villa,North,144.56
1802.0,5,3.0,2,31,1,Urban,Semi-Furnished,11.4,1.2,8.2,6.1,0.5,3.0,2.0,25.2,7002,33356,Yes,24x7,Gated,Apartment,East,136.96
1378.0,3,3.0,1,31,0,Rural,Furnished,8.2,7.58,4.3,2.4,2.8,3.8,1.6,39.7,8254,16440,Yes,24x7,Gated,Apartment,West,80.73
2105.0,2,4.0,1,20,3,Suburban,Unfurnished,10.4,7.06,8.6,11.5,4.4,4.0,1.0,95.1,8358,31268,Yes,24x7,Non-Gated,Villa,East,155.48
792.0,2,3.0,3,11,2,Rural,Furnished,13.0,0.82,7.0,1.1,1.0,1.1,1.1,42.6,7019,28301,Yes,24x7,Non-Gated,Independent House,West,54.33
1614.0,6,2.0,1,35,3,Urban,Furnished,2.2,1.02,7.8,3.6,15.7,5.7,1.2,80.8,6540,25329,Yes,24x7,Gated,Independent House,South,140.94
1340.0,6,4.0,2,32,0,Suburban,Semi-Furnished,10.4,9.97,7.3,1.3,9.8,10.6,2.1,26.1,3894,35663,Yes,24x7,Non-Gated,Villa,South,118.98
1277.0,1,4.0,1,37,3,Urban,Furnished,22.3,2.76,5.3,4.9,6.9,3.2,0.5,35.8,9486,34486,Yes,Limited,Gated,Independent House,North,101.65
1886.0,6,1.0,3,0,1,Suburban,Semi-Furnished,24.0,2.83,9.3,9.8,2.8,2.9,1.9,67.0,7932,25455,Yes,24x7,Non-Gated,Villa,West,152.98
2243.0,4,4.0,2,25,3,Urban,Unfurnished,2.3,3.47,9.8,4.3,9.4,8.6,0.7,39.8,4317,16435,Yes,24x7,Gated,Independent House,North,190.44
1461.0,6,1.0,3,0,0,Urban,Unfurnished,24.3,1.97,7.7,10.5,2.5,6.6,0.6,67.9,7680,30718,Yes,24x7,Non-Gated,Apartment,South,111.29
2079.0,4,3.0,2,1,2,Suburban,Furnished,4.5,5.78,4.5,9.9,0.5,3.4,1.2,49.7,3973,18273,No,24x7,Gated,Apartment,West,142.28
1677.0,5,1.0,3,2,1,Urban,Furnished,16.6,0.86,5.4,2.9,3.6,1.4,2.2,106.4,3028,29197,Yes,24x7,Gated,Independent House,North,132.94
1159.0,4,5.0,2,31,3,Suburban,Furnished,12.7,5.57,3.1,4.1,7.0,4.1,1.2,52.1,4107,23004,Yes,Limited,Non-Gated,Apartment,South,92.2
1508.0,5,4.0,3,29,0,Suburban,Semi-Furnished,33.8,1.86,6.2,2.7,2.0,5.9,3.7,82.6,2522,23213,Yes,24x7,Gated,Apartment,West,89.74
1485.0,5,3.0,3,35,0,Suburban,Semi-Furnished,3.3,1.52,8.8,4.2,5.5,8.6,0.2,67.7,5367,26764,Yes,Limited,Gated,Villa,South,122.43
1267.0,4,3.0,2,25,2,Suburban,Semi-Furnished,50.7,2.07,7.6,2.4,2.1,1.0,1.7,55.4,6059,26034,Yes,24x7,Gated,Apartment,North,72.33
1886.0,1,4.0,2,22,3,Urban,Unfurnished,17.7,4.97,5.0,5.9,3.8,5.3,2.1,53.8,7247,23108,Yes,24x7,Non-Gated,Apartment,North,118.79
1779.0,1,1.0,2,7,3,Urban,Semi-Furnished,13.6,2.16,3.1,0.8,0.5,4.1,3.6,50.2,5915,29791,Yes,24x7,Non-Gated,Apartment,South,104.98
775.0,3,3.0,3,28,0,Suburban,Semi-Furnished,5.9,0.35,5.1,1.9,1.0,5.1,0.4,46.9,10498,35354,Yes,24x7,Gated,Independent House,West,73.68
742.0,3,4.0,3,36,0,Urban,Semi-Furnished,5.9,1.24,3.5,4.0,2.4,7.6,0.3,58.8,12623,19199,Yes,24x7,Non-Gated,Independent House,East,77.57
1884.0,6,2.0,1,14,1,Rural,Semi-Furnished,23.1,4.21,8.2,4.1,7.4,8.0,2.3,25.8,9792,22087,Yes,Limited,Gated,Independent House,East,137.23
1202.0,1,3.0,1,27,0,Urban,Furnished,13.4,1.28,9.5,1.8,0.9,4.8,1.3,60.0,4110,23077,Yes,24x7,Non-Gated,Independent House,South,92.15
1816.0,6,2.0,2,20,1,Urban,Furnished,2.4,1.39,4.6,0.1,1.3,0.9,2.5,60.5,6119,22682,Yes,24x7,Gated,Apartment,South,136.45
2080.0,1,1.0,2,20,1,Urban,Furnished,9.8,1.55,5.3,17.8,2.5,7.0,5.5,39.2,9985,40346,Yes,24x7,Non-Gated,Independent House,North,127.82
951.0,3,5.0,1,31,3,Suburban,Unfurnished,24.7,5.2,7.4,6.9,2.2,3.9,1.3,60.0,4396,22540,Yes,24x7,Non-Gated,Independent House,West,84.8
,3,3.0,1,11,0,Rural,Unfurnished,3.0,3.45,3.8,4.8,6.2,3.7,0.6,46.3,5748,36647,Yes,24x7,Gated,Villa,West,89.65
2571.0,4,2.0,2,35,1,Suburban,Furnished,16.3,6.34,8.0,2.9,6.8,4.8,1.1,60.6,6096,19982,Yes,24x7,Gated,Villa,West,157.67
1843.0,1,2.0,2,39,1,Suburban,Furnished,15.1,2.21,6.7,0.3,4.7,4.0,2.8,87.3,6167,17365,Yes,Limited,Gated,Apartment,North,98.75
,5,4.0,2,4,2,Rural,Unfurnished,21.3,6.64,9.9,3.3,6.4,5.7,0.6,57.4,10325,26522,Yes,24x7,Gated,Apartment,West,114.45
1136.0,1,1.0,1,20,1,Urban,Semi-Furnished,11.2,0.28,3.7,7.3,2.5,7.7,0.4,60.2,6174,26559,Yes,24x7,Non-Gated,Apartment,East,64.43
1369.0,5,3.0,3,0,2,Urban,Furnished,6.2,3.09,3.5,5.6,6.4,8.3,0.7,60.1,1963,26768,Yes,24x7,Gated,Apartment,West,118.85
995.0,4,2.0,1,13,3,Suburban,Unfurnished,20.5,2.42,3.9,4.4,3.0,4.1,1.4,44.0,8425,29562,Yes,24x7,Gated,Independent House,East,80.96
2136.0,6,5.0,2,14,2,Suburban,Unfurnished,10.8,2.18,,3.9,5.6,2.9,5.4,62.7,6859,29774,Yes,24x7,Gated,Apartment,South,158.89
1223.0,6,4.0,3,26,2,Urban,Furnished,5.7,6.89,7.1,2.2,3.5,8.5,2.4,15.0,7316,24669,Yes,24x7,Non-Gated,Apartment,South,109.86
2251.0,6,4.0,2,15,0,Suburban,Semi-Furnished,12.2,2.34,6.0,0.4,0.4,11.7,1.6,40.9,6325,33177,Yes,24x7,Gated,Apartment,West,151.88
1430.0,3,1.0,1,14,3,Urban,Unfurnished,25.8,4.39,7.2,1.0,4.5,6.9,0.5,79.4,9188,28185,Yes,24x7,Non-Gated,Independent House,North,110.91
1076.0,3,1.0,1,30,2,Suburban,Semi-Furnished,1.5,7.2,8.8,6.1,5.6,2.3,0.2,67.7,7590,40406,Yes,Limited,Gated,Apartment,West,82.0
1416.0,4,3.0,2,30,0,Rural,Semi-Furnished,8.8,3.3,9.1,7.5,6.7,2.6,0.3,75.2,6466,12209,Yes,24x7,Non-Gated,Independent House,East,103.13
400.0,4,2.0,3,0,2,Urban,Furnished,11.6,1.8,4.1,1.1,0.8,5.7,0.7,24.7,7436,27417,Yes,Limited,Gated,Independent House,East,83.44
1584.0,5,4.0,2,13,1,Suburban,Semi-Furnished,18.4,0.63,5.9,2.5,2.5,2.4,1.9,62.0,11455,36146,Yes,Limited,Gated,Apartment,West,109.77
1556.0,3,4.0,1,30,3,Rural,Unfurnished,7.5,2.42,3.7,6.1,5.4,13.0,0.4,60.1,3836,31882,Yes,24x7,Gated,Independent House,West,109.86
2104.0,3,2.0,3,4,2,Urban,Semi-Furnished,7.0,3.88,5.4,5.6,3.3,4.9,1.5,38.9,5590,32001,Yes,24x7,Gated,Villa,South,171.42
613.0,1,1.0,1,21,3,Urban,Semi-Furnished,6.8,5.34,7.7,4.6,7.6,2.5,1.2,33.0,7898,35414,Yes,24x7,Non-Gated,Independent House,East,57.26
2289.0,2,2.0,2,19,3,Rural,Semi-Furnished,8.1,4.4,6.4,6.4,0.9,8.1,3.5,48.2,7077,25523,Yes,24x7,Gated,Apartment,South,131.72
2101.0,5,3.0,1,27,0,Urban,,16.8,1.47,3.6,0.8,1.3,9.0,3.5,64.1,7934,24443,Yes,24x7,Gated,Apartment,West,132.55
2339.0,6,2.0,1,27,1,Urban,Unfurnished,7.5,3.52,4.3,4.0,2.8,12.2,1.9,45.1,9374,30385,No,24x7,Non-Gated,Apartment,South,145.77
1621.0,4,2.0,3,20,0,Urban,Unfurnished,7.6,2.05,7.4,2.8,0.2,6.0,3.4,48.2,5625,21859,Yes,Limited,Gated,Apartment,West,119.84
2208.0,3,2.0,1,16,0,Urban,Semi-Furnished,4.1,0.94,4.2,1.9,0.3,3.6,6.1,18.8,6648,18799,Yes,Limited,Gated,Independent House,West,158.45
841.0,1,1.0,3,31,2,Suburban,Unfurnished,5.6,5.39,8.1,5.6,3.0,9.5,1.0,26.8,4216,32774,Yes,24x7,Gated,Apartment,South,68.44
2042.0,1,4.0,2,15,3,Suburban,Semi-Furnished,13.5,0.93,8.7,5.6,4.6,1.6,0.4,37.0,7990,34208,Yes,24x7,Gated,Apartment,East,132.68
1226.0,5,5.0,1,17,1,Suburban,Semi-Furnished,13.8,3.42,5.2,9.3,1.7,0.7,1.6,16.2,10094,27405,Yes,Limited,Gated,Independent House,West,119.91
742.0,4,5.0,3,16,3,Urban,Furnished,10.1,1.08,8.9,9.0,7.8,4.8,0.6,42.6,8879,28382,Yes,24x7,Gated,Independent House,East,112.06
1032.0,2,5.0,1,13,2,Rural,Furnished,10.2,3.68,4.7,3.6,1.2,21.1,3.1,55.2,10052,30496,No,24x7,Gated,Apartment,West,73.12
1653.0,2,4.0,3,25,1,Urban,Furnished,,3.11,9.0,4.0,8.1,11.2,2.1,57.5,8439,36536,Yes,24x7,Gated,Apartment,West,121.88
1197.0,1,4.0,3,25,3,Urban,Furnished,16.3,1.68,6.9,1.2,4.7,6.3,0.7,59.5,7582,17115,Yes,24x7,Non-Gated,Villa,West,101.57
1857.0,5,1.0,2,35,1,Rural,Semi-Furnished,8.7,2.79,3.7,4.1,9.3,4.8,4.0,38.5,10663,24748,Yes,24x7,Non-Gated,Independent House,East,100.69
655.0,4,2.0,1,17,0,Urban,,13.2,0.78,9.3,5.5,3.3,3.3,1.2,51.6,6373,21965,Yes,24x7,Non-Gated,Villa,South,92.52
480.0,2,4.0,1,30,2,Urban,Unfurnished,23.0,10.08,5.8,5.0,2.6,2.1,2.6,51.2,10858,39447,Yes,24x7,Gated,Villa,West,64.57
2405.0,5,5.0,1,12,3,Suburban,Unfurnished,15.9,1.28,3.0,1.3,3.5,5.4,1.9,93.1,4189,41636,Yes,24x7,Gated,Villa,East,173.22
2147.0,6,5.0,1,38,0,Urban,Furnished,12.4,4.71,5.7,9.2,1.3,7.5,2.5,62.2,8844,38659,Yes,24x7,Gated,Independent House,East,153.03
,4,4.0,2,36,1,Suburban,Furnished,10.6,8.82,6.0,4.5,6.7,3.4,2.9,81.8,6428,16829,Yes,24x7,Gated,Apartment,South,73.62
1648.0,2,1.0,2,23,2,Rural,Furnished,7.4,3.06,7.8,2.3,4.0,2.4,6.3,60.9,4835,11216,Yes,24x7,Gated,Apartment,West,92.86
2211.0,1,5.0,2,28,3,Urban,Semi-Furnished,7.3,5.14,5.3,7.2,2.8,4.3,0.8,46.8,5964,23956,Yes,24x7,Non-Gated,Apartment,East,134.15
1881.0,5,2.0,3,23,1,Rural,Furnished,6.3,8.33,8.4,4.0,8.3,8.5,2.2,72.5,9519,25537,Yes,24x7,Non-Gated,Villa,South,129.83
1732.0,4,1.0,2,7,1,Urban,Furnished,21.1,3.82,9.9,14.7,3.0,3.8,0.0,70.4,9112,25984,Yes,24x7,Gated,Independent House,West,129.47
2252.0,3,4.0,3,37,2,Rural,Furnished,5.3,2.17,4.8,5.0,1.5,10.7,2.1,44.2,6664,23253,Yes,24x7,Gated,Villa,South,152.12
1248.0,1,1.0,2,29,3,Urban,Semi-Furnished,7.9,5.69,3.1,4.1,1.9,1.8,0.0,45.9,4323,29513,Yes,24x7,Gated,Independent House,North,85.32
1667.0,5,2.0,3,16,0,Suburban,Unfurnished,10.9,2.96,8.6,5.1,1.3,1.9,1.6,20.0,6563,37955,Yes,24x7,Non-Gated,Apartment,West,100.4
1640.0,6,4.0,3,10,0,Suburban,Furnished,31.7,0.45,6.0,9.0,10.7,4.4,0.6,96.2,6645,18254,Yes,24x7,Non-Gated,Villa,South,127.97
1500.0,3,5.0,1,26,3,Urban,Furnished,3.8,1.43,6.8,1.8,6.3,3.4,3.0,39.2,8397,29548,Yes,24x7,Non-Gated,Villa,West,144.47
1436.0,2,5.0,2,17,2,Urban,Furnished,4.1,2.6,7.3,5.0,2.6,6.7,1.1,65.1,5227,24422,Yes,Limited,Gated,Villa,West,139.82
1690.0,4,1.0,2,33,3,Suburban,Semi-Furnished,20.5,6.36,5.6,3.5,2.2,3.5,1.2,59.8,3999,40604,Yes,24x7,Non-Gated,Apartment,North,94.27
1669.0,6,1.0,1,8,0,Suburban,Semi-Furnished,14.7,3.66,9.1,5.2,6.5,3.2,0.3,40.7,5163,6462,Yes,24x7,Gated,Apartment,West,118.0
1073.0,4,5.0,1,20,0,Urban,Furnished,12.4,1.9,8.8,6.6,1.6,3.4,1.0,62.8,9389,42770,Yes,24x7,Gated,Independent House,North,115.74
2091.0,1,2.0,1,4,2,Suburban,Furnished,17.7,3.82,8.9,3.1,2.4,2.8,1.1,47.9,10475,27477,Yes,24x7,Non-Gated,Villa,North,153.83
1113.0,2,1.0,1,28,1,Urban,Semi-Furnished,5.3,0.31,5.7,3.5,11.8,2.1,1.4,81.6,2968,19426,Yes,24x7,Gated,Apartment,North,74.34
1530.0,1,3.0,3,15,3,Suburban,Furnished,17.8,1.0,8.5,0.9,0.9,10.2,1.3,65.2,7917,21636,Yes,24x7,Gated,Independent House,East,111.4
1488.0,3,4.0,1,7,1,Suburban,Semi-Furnished,14.6,8.65,7.6,10.5,2.1,5.0,2.0,62.1,9179,25964,Yes,Limited,Non-Gated,Apartment,South,98.71
1847.0,3,5.0,1,22,3,Suburban,Unfurnished,8.1,0.56,3.9,1.2,2.0,3.7,3.2,83.4,7587,37436,Yes,24x7,Gated,Independent House,West,139.51
484.0,4,3.0,2,22,2,Suburban,Unfurnished,10.7,8.78,5.3,11.4,2.3,3.9,1.4,84.7,5835,33574,Yes,24x7,Gated,Apartment,West,51.86
2140.0,5,4.0,2,12,2,Urban,Furnished,5.1,10.47,5.8,3.7,1.6,5.8,1.0,86.1,14956,31910,Yes,24x7,Gated,Villa,East,163.98
1278.0,1,3.0,3,37,2,Urban,Unfurnished,17.0,2.94,8.7,1.7,1.4,5.6,0.6,102.4,5751,31433,Yes,24x7,Gated,Independent House,North,87.09
2321.0,6,5.0,1,3,0,Urban,Semi-Furnished,4.1,5.13,5.7,1.4,3.2,9.1,0.2,73.8,7557,25166,Yes,24x7,Non-Gated,Apartment,East,173.84
1387.0,2,3.0,3,13,3,Suburban,Furnished,4.4,1.42,6.9,5.1,4.6,2.7,3.3,71.7,8459,27607,Yes,24x7,Non-Gated,Independent House,South,119.48
1623.0,4,4.0,1,9,3,Urban,Furnished,7.6,2.08,9.2,4.8,12.2,8.0,3.6,67.4,7575,26516,Yes,24x7,Non-Gated,Apartment,South,128.06
2703.0,2,5.0,1,37,1,Urban,Semi-Furnished,1.4,9.36,8.6,0.9,0.7,1.0,3.4,85.9,9045,26613,Yes,24x7,Non-Gated,Villa,West,196.51
1497.0,3,5.0,2,9,1,Urban,Unfurnished,11.1,7.36,5.2,6.7,3.6,5.0,1.1,56.6,7250,26781,Yes,24x7,Gated,Independent House,East,129.28
2331.0,5,3.0,3,8,2,Urban,Unfurnished,12.9,6.94,4.4,3.8,4.7,7.4,2.1,52.9,8693,32450,Yes,24x7,Gated,Independent House,South,173.64
1671.0,1,3.0,1,23,2,Suburban,Semi-Furnished,22.9,5.34,8.7,1.2,0.7,2.4,2.3,78.4,9333,27132,Yes,Limited,Non-Gated,Independent House,West,103.9
1878.0,3,3.0,2,10,1,Rural,Unfurnished,8.8,0.78,5.3,5.1,5.1,8.7,0.2,92.4,4928,31130,Yes,24x7,Non-Gated,Villa,West,126.91
1688.0,4,1.0,2,11,1,Urban,Furnished,11.8,2.06,7.0,6.9,3.8,2.4,1.5,59.8,5982,18643,Yes,Limited,Gated,Apartment,West,105.67
2116.0,4,2.0,3,9,3,Urban,Semi-Furnished,10.6,2.25,4.4,4.0,1.9,15.0,3.0,74.3,5808,19634,Yes,24x7,Gated,Independent House,South,148.31
1273.0,3,4.0,2,21,3,Urban,Furnished,19.3,6.61,6.0,7.5,5.6,3.7,1.7,61.2,10010,25585,Yes,24x7,Gated,Apartment,East,110.22
1109.0,3,1.0,1,29,2,Suburban,Semi-Furnished,30.0,2.86,5.3,1.8,11.6,5.9,4.0,71.8,9287,27084,Yes,24x7,Gated,Villa,West,82.37
1299.0,6,4.0,3,18,1,Suburban,Unfurnished,12.2,4.89,4.3,2.5,1.0,1.5,0.5,77.6,10293,19531,Yes,24x7,Gated,Apartment,North,95.79
1705.0,2,3.0,3,35,1,Urban,Semi-Furnished,8.7,1.31,7.9,2.9,1.3,4.2,2.1,26.9,5611,26266,Yes,Limited,Non-Gated,Apartment,North,113.76
1529.0,3,3.0,2,10,1,Urban,Furnished,12.5,1.11,7.9,8.8,2.4,16.0,1.8,93.1,8159,11696,Yes,24x7,Gated,Independent House,East,121.32
2041.0,3,5.0,3,33,2,Rural,Unfurnished,10.5,2.82,3.3,8.3,3.3,3.1,2.5,43.3,6096,8834,Yes,24x7,Gated,Apartment,West,127.08
2368.0,5,,1,29,0,Suburban,Furnished,4.2,1.73,7.8,8.4,5.4,7.1,0.0,76.4,6475,31027,Yes,24x7,Gated,Apartment,South,137.86
1113.0,5,4.0,3,2,2,Suburban,Furnished,7.5,4.91,8.0,0.1,0.3,2.1,1.8,38.5,7452,27540,Yes,Limited,Non-Gated,Independent House,West,123.38
1246.0,6,4.0,3,26,2,Urban,Semi-Furnished,14.3,5.31,8.3,5.1,8.4,3.2,4.3,58.5,6069,25850,Yes,24x7,Non-Gated,Apartment,North,112.1
860.0,1,5.0,3,39,0,Suburban,Semi-Furnished,18.3,1.71,4.3,0.1,6.7,1.3,0.9,94.8,6226,33960,Yes,Limited,Gated,Apartment,East,48.15
2767.0,1,5.0,3,27,1,Suburban,Semi-Furnished,33.8,1.76,5.9,1.1,7.6,9.6,0.3,78.8,4685,32986,Yes,24x7,Non-Gated,Apartment,North,132.36
1818.0,3,3.0,2,10,1,Urban,Unfurnished,3.2,2.83,,1.5,4.7,3.7,2.0,75.9,5667,29183,Yes,24x7,Gated,Apartment,West,121.64
1914.0,3,2.0,1,17,3,Urban,Furnished,14.3,7.72,3.1,6.1,3.3,8.4,2.0,37.3,6457,20123,Yes,Limited,Non-Gated,Independent House,North,129.45
913.0,1,4.0,3,34,3,Urban,Semi-Furnished,3.5,4.27,7.0,6.5,2.8,8.8,3.9,27.0,6054,51577,Yes,24x7,Non-Gated,Independent House,East,85.11
1649.0,6,5.0,3,12,3,Suburban,Furnished,27.4,3.28,3.4,3.2,0.9,4.0,0.6,34.3,9093,42290,Yes,24x7,Non-Gated,Villa,South,141.81
1930.0,6,2.0,2,19,2,Urban,Furnished,9.8,1.99,7.2,0.9,3.9,6.4,3.0,20.9,10101,10095,Yes,24x7,Gated,Villa,North,170.47
1511.0,3,2.0,2,23,3,Urban,Furnished,16.4,2.56,9.9,3.4,1.4,11.3,1.7,48.9,8522,21477,Yes,Limited,Non-Gated,Independent House,East,129.76
2242.0,5,3.0,1,33,2,Suburban,Furnished,2.4,5.02,4.2,2.1,0.3,17.1,2.3,56.6,9660,35436,Yes,24x7,Gated,Independent House,South,148.14
2922.0,4,1.0,3,38,1,Suburban,Semi-Furnished,13.4,5.47,,0.6,4.6,8.1,1.9,66.6,6994,29044,Yes,24x7,Gated,Apartment,South,148.81
1129.0,4,2.0,2,28,1,Urban,Unfurnished,23.5,0.76,9.8,9.9,2.0,1.9,0.6,53.1,11991,32446,Yes,24x7,Gated,Apartment,West,92.61
1088.0,6,1.0,1,17,2,Urban,Unfurnished,20.1,1.06,3.8,5.2,10.4,2.1,1.9,63.8,8327,26704,Yes,24x7,Non-Gated,Villa,East,114.61
1167.0,1,4.0,3,16,1,Urban,Semi-Furnished,11.9,4.9,5.7,8.1,4.7,3.7,0.6,91.4,10829,27459,Yes,24x7,Gated,Villa,North,107.62
2533.0,2,3.0,1,26,1,Urban,Semi-Furnished,5.7,7.74,6.4,7.4,2.6,9.9,0.7,73.4,5106,31226,Yes,24x7,Gated,Apartment,East,139.51
2223.0,3,4.0,1,2,3,Urban,Furnished,15.3,2.51,6.6,2.2,7.6,5.9,1.1,30.0,8387,17750,Yes,24x7,Non-Gated,Independent House,South,166.32
1575.0,6,1.0,1,17,3,Rural,Furnished,13.1,3.86,8.5,1.3,5.5,2.4,1.0,103.9,9527,28009,Yes,24x7,Gated,Independent House,North,114.06
1670.0,4,3.0,3,14,2,Rural,Semi-Furnished,22.6,0.32,5.1,2.4,0.7,2.1,1.7,60.0,3916,22553,Yes,24x7,Non-Gated,Independent House,East,106.87
1201.0,3,4.0,1,37,1,Suburban,Semi-Furnished,5.6,6.36,4.2,2.7,0.9,2.8,1.6,34.5,6285,25340,Yes,24x7,Non-Gated,Apartment,South,72.26
,1,4.0,2,34,1,Urban,Semi-Furnished,13.9,3.22,5.5,1.8,5.3,4.7,0.1,64.6,8557,29003,No,24x7,Gated,Apartment,East,121.26
1441.0,4,4.0,2,10,1,Urban,Unfurnished,16.5,5.7,4.4,1.3,2.5,1.9,2.9,80.1,10151,33982,Yes,24x7,Non-Gated,Villa,East,125.02
1507.0,2,1.0,2,26,1,Suburban,Furnished,2.4,2.51,7.1,4.4,9.8,2.3,0.1,77.2,2350,26664,Yes,24x7,Non-Gated,Villa,East,100.48
1985.0,2,3.0,3,18,1,Urban,Furnished,7.6,6.91,8.1,2.7,5.0,1.9,1.4,34.6,6868,22597,Yes,Limited,Non-Gated,Apartment,West,138.78
1547.0,6,3.0,1,33,1,Rural,Unfurnished,16.0,8.29,6.3,3.7,1.8,3.1,0.9,61.1,9648,14808,Yes,Limited,Non-Gated,Apartment,West,85.43
1521.0,4,5.0,2,19,1,Suburban,Furnished,6.5,2.51,9.6,3.7,1.5,7.6,3.9,45.9,4926,31030,Yes,24x7,Non-Gated,Apartment,West,124.39
1656.0,1,4.0,2,25,2,Rural,Unfurnished,23.1,5.91,5.1,0.9,6.9,7.0,3.5,65.5,3357,19382,Yes,24x7,Non-Gated,Villa,North,106.02
2087.0,1,5.0,2,29,3,Rural,Furnished,24.3,7.2,6.4,2.5,0.7,7.3,3.6,58.5,6005,6113,Yes,24x7,Non-Gated,Apartment,North,99.62
2556.0,3,1.0,3,32,2,Urban,Furnished,9.4,3.43,4.1,9.5,4.6,5.8,0.5,42.4,2227,41327,Yes,24x7,Non-Gated,Villa,North,164.3
1972.0,1,3.0,1,28,0,Urban,Semi-Furnished,1.6,3.17,3.9,3.1,5.6,2.7,0.8,47.1,9243,25732,Yes,24x7,Gated,Apartment,South,113.23
2092.0,3,4.0,1,11,0,Suburban,Furnished,9.6,10.77,3.1,2.8,0.9,7.9,1.3,61.8,4318,20099,Yes,Limited,Non-Gated,Villa,West,134.15
1540.0,3,1.0,2,29,2,Suburban,Unfurnished,8.0,3.81,8.5,6.4,0.9,15.7,1.4,43.7,11247,23505,Yes,Limited,Non-Gated,Independent House,North,98.79
1261.0,6,4.0,1,12,3,Rural,Semi-Furnished,30.6,3.03,7.2,2.4,5.8,7.7,1.2,63.5,7167,15945,Yes,24x7,Gated,Villa,East,112.25
2010.0,3,2.0,3,29,1,Urban,Semi-Furnished,6.6,1.45,9.3,1.3,3.7,19.9,0.9,57.5,5186,33265,Yes,24x7,Gated,Villa,North,158.52
1744.0,2,1.0,3,37,0,Suburban,Semi-Furnished,8.6,3.11,4.0,8.4,5.4,1.5,1.9,30.8,7161,35793,Yes,24x7,Gated,Independent House,North,95.45
868.0,4,4.0,3,18,0,Urban,Furnished,9.0,4.41,,6.5,2.2,1.2,1.9,62.0,10985,31749,Yes,24x7,Gated,Independent House,West,99.79
1470.0,4,3.0,3,35,1,Urban,Semi-Furnished,9.1,4.78,6.0,3.6,1.7,4.2,1.4,68.5,8195,40932,Yes,Limited,Gated,Apartment,South,112.29
1604.0,1,3.0,2,6,3,Suburban,Furnished,4.7,1.6,9.3,1.3,6.8,0.1,0.2,69.8,4626,23054,Yes,24x7,Gated,Villa,South,133.26
1369.0,1,2.0,3,17,3,Urban,Semi-Furnished,2.5,2.77,4.1,3.7,7.8,2.4,2.5,52.9,7111,16996,Yes,24x7,Gated,Apartment,East,109.71
2465.0,2,4.0,2,34,3,Urban,Semi-Furnished,6.8,3.62,7.8,8.7,5.6,6.7,1.9,55.0,8956,24198,Yes,24x7,Gated,Villa,South,178.03
1914.0,5,4.0,3,29,1,Suburban,Unfurnished,12.6,0.78,8.9,3.8,5.3,3.8,0.6,96.7,4820,21649,Yes,24x7,Non-Gated,Independent House,North,128.11
2405.0,2,4.0,1,12,3,Urban,Semi-Furnished,20.0,4.71,5.5,2.8,0.5,6.6,2.7,24.2,9528,25445,Yes,24x7,Gated,Independent House,East,167.47
1795.0,6,4.0,1,20,1,Suburban,Unfurnished,8.5,4.31,4.9,2.2,3.2,1.7,0.6,79.9,8632,26365,Yes,24x7,Gated,Apartment,West,130.81
1695.0,3,4.0,3,4,1,Urban,Furnished,9.8,3.65,9.8,3.1,2.5,10.0,2.4,66.0,6562,19517,Yes,24x7,Non-Gated,Apartment,West,141.34
1135.0,6,1.0,2,32,3,Suburban,Semi-Furnished,6.1,3.36,7.6,5.4,5.2,3.7,4.1,45.3,9276,31136,Yes,24x7,Non-Gated,Independent House,West,103.25
1657.0,2,1.0,1,5,3,Urban,Semi-Furnished,14.0,1.64,7.3,5.2,2.0,7.6,1.4,44.8,7126,28773,Yes,24x7,Gated,Independent House,South,125.44
1657.0,3,5.0,3,22,1,Suburban,Furnished,12.8,5.15,6.9,6.9,12.9,7.1,0.8,24.1,6465,31251,Yes,24x7,Non-Gated,Villa,East,126.82
